UserId,User_AvgRating,User_VisitCount
43684,5.0,1
43686,5.0,1
43688,5.0,1
43690,4.5,4
43694,3.0,2
43695,3.5,2
43698,4.0,2
43699,4.5,2
43700,3.5,2
43701,5.0,1
43706,5.0,1
43707,4.0,1
43709,5.0,2
43713,5.0,2
43714,5.0,2
43715,5.0,1
43716,5.0,1
43717,5.0,1
43720,5.0,1
43722,4.0,4
43724,4.0,2
43730,5.0,1
43731,4.0,2
43732,4.0,1
43733,3.8,5
43734,4.0,1
43742,4.4,5
43744,3.0,1
43746,4.0,1
43748,5.0,1
43749,4.0,1
43750,5.0,3
43752,4.0,1
43753,5.0,1
43755,3.0,1
43758,2.5,2
43763,4.5,2
43765,3.5,2
43769,3.0,1
43770,2.5,2
43771,5.0,1
43773,5.0,3
43774,3.5714285714285716,7
43776,5.0,1
43778,5.0,1
43782,4.0,1
43783,4.0,1
43785,3.0,1
43787,5.0,1
43789,3.0,2
43791,3.0,1
43794,3.0,1
43808,4.0,2
43809,5.0,1
43812,4.5,2
43814,5.0,1
43817,5.0,2
43818,4.5,2
43819,4.4,5
43821,5.0,1
43823,4.333333333333333,3
43824,5.0,1
43829,4.0,2
43830,4.0,1
43833,4.0,1
43834,4.0,1
43836,5.0,2
43846,3.0,1
43848,5.0,1
43851,4.666666666666667,3
43852,3.6666666666666665,3
43855,5.0,1
43856,1.0,1
43861,5.0,2
43864,4.0,1
43865,4.0,2
43867,5.0,1
43870,4.0,1
43872,2.0,1
43877,3.0,4
43878,4.0,2
43881,4.0,2
43882,4.8,5
43883,4.0,1
43885,5.0,2
43887,3.0,1
43888,5.0,1
43891,5.0,1
43896,4.0,2
43903,4.0,1
43908,4.0,1
43918,4.0,1
43919,5.0,1
43920,4.0,1
43925,3.0,1
43927,3.0,1
43928,4.0,1
43933,4.0,1
43936,3.0,1
43937,4.5,2
43938,4.0,1
43940,4.333333333333333,3
43941,5.0,1
43942,3.0,1
43945,4.5,2
43946,3.0,1
43947,5.0,2
43949,5.0,1
43951,3.0,1
43952,3.0,1
43953,4.0,1
43954,3.2,5
43955,4.0,2
43958,4.0,1
43959,4.0,1
43961,5.0,1
43963,5.0,1
43966,4.0,2
43975,4.333333333333333,3
43980,4.0,1
43986,3.0,1
43987,5.0,1
43989,5.0,1
43991,4.555555555555555,9
43992,5.0,4
43993,4.0,2
43995,5.0,1
43996,4.0,1
43999,3.0,2
44001,5.0,2
44007,2.6666666666666665,3
44008,4.5,2
44013,5.0,1
44014,4.285714285714286,14
44015,4.095238095238095,21
44016,3.0,1
44017,5.0,1
44019,3.625,8
44021,4.0,1
44028,5.0,2
44031,5.0,4
44033,4.5,2
44034,4.0,1
44035,4.0,1
44042,4.0,1
44043,2.0,1
44045,3.5,2
44052,4.0,2
44055,4.0,3
44058,4.181818181818182,11
44060,1.0,1
44062,3.5,2
44063,3.0,1
44064,5.0,2
44065,3.0,1
44071,5.0,1
44075,5.0,1
44076,4.0,1
44078,4.0,1
44079,5.0,1
44084,4.0,1
44085,3.4285714285714284,7
44086,2.0,1
44087,5.0,1
44088,3.0,1
44092,4.0,1
44094,5.0,1
44095,4.083333333333333,12
44098,5.0,1
44099,2.0,2
44106,3.0,1
44108,4.25,4
44109,5.0,1
44114,4.0,1
44116,4.5,2
44121,4.0,1
44122,5.0,1
44123,5.0,1
44125,3.0,1
44126,5.0,1
44127,4.0,2
44131,3.0,1
44132,1.0,1
44134,5.0,1
44135,3.0,1
44138,3.6666666666666665,3
44141,5.0,1
44146,5.0,1
44147,4.5,4
44153,3.0,1
44154,5.0,2
44164,3.5,2
44165,1.0,1
44167,4.333333333333333,3
44168,5.0,2
44169,4.0,1
44170,3.3333333333333335,3
44172,4.0,1
44174,4.0,1
44176,4.0,1
44177,5.0,1
44182,5.0,1
44184,5.0,1
44189,5.0,1
44190,4.0,1
44193,4.666666666666667,3
44194,2.857142857142857,7
44195,5.0,2
44199,4.0,1
44203,5.0,1
44204,4.666666666666667,3
44213,5.0,1
44215,3.5,4
44216,3.0,1
44222,4.8,5
44223,5.0,1
44224,4.5,2
44226,5.0,2
44229,4.0,1
44230,4.0,1
44231,5.0,1
44234,5.0,1
44235,1.0,1
44237,3.0,1
44238,2.0,1
44243,5.0,1
44244,5.0,1
44247,4.0,2
44248,4.0,3
44249,4.5,2
44252,2.0,1
44255,5.0,1
44260,4.5,4
44263,5.0,2
44265,4.0,3
44270,4.666666666666667,3
44273,5.0,1
44275,4.666666666666667,3
44276,3.0,1
44279,5.0,1
44282,4.666666666666667,3
44289,5.0,1
44292,3.5,2
44294,4.333333333333333,3
44300,5.0,1
44303,3.0,1
44305,5.0,1
44311,5.0,1
44312,5.0,1
44314,5.0,2
44318,3.0,1
44321,4.25,4
44322,2.0,1
44323,5.0,1
44324,3.75,4
44327,5.0,1
44331,4.0,1
44334,4.0,1
44339,3.5,2
44343,3.0,1
44344,5.0,1
44348,3.0,1
44350,3.0,1
44352,3.0,1
44354,5.0,1
44357,3.5,2
44358,3.75,4
44363,5.0,1
44366,4.0,1
44372,4.0,3
44374,3.0,1
44375,3.4,5
44378,4.25,4
44381,3.0,1
44383,3.0,2
44384,4.0,1
44385,5.0,1
44388,4.333333333333333,6
44392,5.0,1
44396,5.0,1
44398,5.0,1
44403,3.6666666666666665,3
44409,4.0,1
44410,4.0,1
44414,5.0,1
44418,5.0,1
44419,4.0,5
44421,5.0,1
44424,4.0,1
44426,5.0,1
44428,4.0,2
44429,4.0,2
44431,5.0,2
44434,3.5,2
44437,2.0,1
44445,5.0,1
44449,5.0,1
44450,3.0,1
44453,4.0,1
44456,5.0,1
44458,4.0,1
44460,2.0,1
44467,4.0,1
44468,5.0,2
44470,5.0,1
44472,5.0,1
44473,4.0,1
44475,5.0,1
44484,1.0,1
44485,4.0,1
44500,5.0,1
44501,4.0,1
44503,3.0,3
44507,5.0,1
44508,4.6,5
44509,4.0,1
44510,4.0,2
44513,4.0,1
44514,3.0,1
44529,4.0,1
44530,4.0,1
44534,4.0,1
44535,3.75,4
44536,2.0,1
44537,3.6666666666666665,3
44539,4.0,2
44541,4.5,2
44544,4.75,4
44545,4.5,2
44546,3.5,2
44548,2.0,1
44552,3.0,1
44557,3.6,5
44558,4.0,1
44561,4.0,1
44562,4.0,2
44565,5.0,1
44569,3.5,2
44571,4.0,2
44572,3.0,1
44573,5.0,1
44574,4.2272727272727275,22
44575,5.0,1
44576,2.0,1
44578,5.0,1
44583,5.0,1
44584,3.0,1
44585,3.5,2
44586,5.0,1
44587,5.0,1
44588,5.0,1
44590,1.0,1
44592,5.0,1
44603,4.333333333333333,3
44609,5.0,1
44610,4.0,1
44611,3.5,2
44615,3.0,1
44616,5.0,4
44632,4.0,1
44634,2.0,1
44636,5.0,1
44637,5.0,1
44640,4.0,2
44643,3.0,1
44645,5.0,1
44650,5.0,1
44651,5.0,1
44656,4.333333333333333,3
44657,3.0,1
44661,5.0,2
44665,4.0,2
44670,5.0,1
44673,4.0,1
44674,4.5,2
44675,4.0,1
44680,3.0,2
44683,4.0,1
44684,4.5,4
44690,5.0,1
44691,4.0,2
44694,5.0,1
44696,5.0,1
44698,3.0,1
44699,5.0,1
44701,5.0,1
44702,4.5,2
44703,3.0,1
44704,4.0,1
44705,4.333333333333333,3
44707,4.0,1
44709,5.0,2
44712,5.0,1
44716,5.0,1
44718,5.0,1
44719,4.5,2
44720,5.0,1
44721,5.0,1
44722,4.0,1
44726,4.0,1
44729,4.0,2
44731,4.0,1
44734,5.0,1
44737,4.0,1
44745,3.0,1
44746,5.0,1
44747,3.0,1
44748,5.0,1
44752,4.0,1
44755,3.6666666666666665,3
44756,4.0,1
44759,1.0,1
44762,5.0,1
44764,5.0,1
44767,2.3333333333333335,3
44769,4.0,1
44770,5.0,1
44771,5.0,1
44773,5.0,1
44775,4.0,2
44777,5.0,1
44778,5.0,1
44779,4.0,1
44783,3.6666666666666665,3
44784,1.0,1
44785,3.0,1
44787,3.6666666666666665,3
44790,5.0,1
44791,4.5,2
44797,2.0,2
44800,4.0,1
44802,5.0,1
44803,4.5,6
44804,5.0,1
44807,5.0,2
44809,3.5,2
44810,4.0,1
44811,3.0,7
44813,3.0,1
44814,4.0,2
44815,5.0,1
44817,5.0,1
44819,5.0,1
44821,5.0,1
44824,1.0,1
44828,4.0,1
44833,5.0,1
44834,5.0,1
44835,3.0,1
44836,4.0,1
44845,4.0,1
44848,4.666666666666667,3
44849,3.6666666666666665,3
44850,5.0,1
44851,4.0,1
44853,5.0,1
44854,4.0,2
44868,5.0,1
44871,3.0,1
44873,4.0,1
44874,5.0,1
44875,4.0,2
44876,4.0,1
44879,3.0,1
44882,5.0,1
44885,5.0,1
44887,3.0,1
44891,4.0,1
44892,5.0,1
44895,5.0,1
44900,4.0,1
44903,4.0,2
44909,4.0,1
44910,3.75,4
44912,5.0,1
44915,5.0,1
44917,5.0,1
44919,3.0,1
44920,4.0,1
44923,4.0,1
44925,4.0,1
44929,4.0,1
44930,5.0,1
44932,4.0,1
44935,4.0,1
44937,4.0,1
44938,4.0,1
44939,5.0,1
44941,3.0,1
44942,4.333333333333333,3
44943,5.0,1
44948,3.0,3
44949,5.0,1
44951,5.0,1
44952,5.0,1
44956,5.0,1
44957,5.0,1
44958,4.5,2
44959,2.5,2
44962,5.0,1
44963,5.0,1
44966,5.0,2
44972,5.0,1
44973,5.0,2
44975,5.0,1
44976,3.0,1
44978,5.0,1
44979,4.0,2
44980,2.0,1
44984,4.0,1
44987,5.0,1
44988,4.0,1
44989,4.0,1
44991,3.0,1
44992,5.0,3
44993,3.8333333333333335,6
44995,5.0,1
44997,5.0,1
45002,5.0,1
45005,5.0,2
45006,3.0,1
45015,4.0,2
45019,4.0,1
45020,5.0,1
45021,4.0,1
45024,4.0,2
45026,4.0,3
45030,5.0,1
45031,3.6666666666666665,3
45032,4.5,2
45034,3.0,1
45044,3.5,2
45046,5.0,1
45048,4.0,1
45056,5.0,1
45058,5.0,1
45059,4.0,1
45065,5.0,1
45068,5.0,1
45069,3.0,1
45071,5.0,2
45079,3.0,1
45084,1.0,2
45085,5.0,1
45086,3.0,4
45088,3.0,1
45089,5.0,1
45091,4.25,4
45092,3.0,2
45095,4.0,1
45096,4.0,1
45099,5.0,1
45102,5.0,1
45103,5.0,1
45113,4.0,1
45114,3.0,2
45115,5.0,1
45116,4.0,1
45120,4.0,3
45121,5.0,1
45125,5.0,1
45126,4.0,1
45127,4.5,2
45128,4.0,1
45129,5.0,1
45130,4.0,1
45133,5.0,1
45135,3.0,2
45136,3.5,2
45138,4.0,1
45149,4.5,2
45157,5.0,3
45160,5.0,3
45164,5.0,1
45166,3.0,2
45171,5.0,1
45172,3.0,1
45173,5.0,1
45178,5.0,1
45182,3.6666666666666665,3
45185,5.0,1
45191,4.5,2
45192,3.5,2
45193,5.0,1
45194,4.0,1
45195,2.0,1
45197,5.0,2
45200,5.0,1
45201,4.2,5
45202,4.0,1
45203,1.0,1
45207,5.0,1
45208,5.0,1
45209,5.0,1
45210,4.0,3
45211,3.0,1
45213,3.5,4
45216,4.0,1
45217,5.0,2
45218,5.0,1
45219,4.6,5
45221,3.0,1
45223,3.0,1
45226,4.0,2
45229,5.0,2
45230,4.0,1
45232,5.0,2
45234,4.0,4
45235,5.0,2
45236,5.0,1
45237,3.888888888888889,9
45240,3.0,1
45246,5.0,1
45249,5.0,2
45250,5.0,1
45252,5.0,1
45253,5.0,1
45262,5.0,1
45263,5.0,1
45267,5.0,1
45274,3.0,1
45276,4.0,1
45293,5.0,2
45296,5.0,1
45298,5.0,1
45300,4.0,2
45304,5.0,1
45310,4.0,2
45313,3.0,1
45315,3.0,1
45319,3.0,1
45321,5.0,2
45322,3.5,2
45323,4.0,1
45324,5.0,2
45325,5.0,1
45329,4.0,1
45331,4.666666666666667,3
45333,3.0,1
45339,3.5,2
45346,5.0,1
45348,4.0,1
45355,2.5,2
45356,4.0,2
45358,5.0,1
45359,4.0,2
45363,5.0,1
45364,3.0,1
45368,5.0,1
45370,4.0,1
45371,3.0,1
45372,3.0,1
45373,3.0,1
45374,3.0,1
45378,4.25,4
45380,3.0,1
45381,5.0,1
45382,5.0,1
45383,4.8,5
45384,5.0,1
45389,3.0,1
45391,4.090909090909091,11
45397,5.0,1
45399,5.0,1
45400,5.0,1
45401,5.0,2
45404,2.0,1
45405,3.0,1
45407,5.0,2
45408,4.0,1
45410,5.0,1
45415,4.25,4
45420,4.0,1
45422,3.0,2
45423,3.5,2
45424,5.0,1
45425,5.0,1
45428,5.0,1
45429,5.0,1
45432,4.5,2
45436,5.0,1
45437,5.0,1
45442,5.0,2
45445,4.0,1
45446,3.5,2
45447,3.0,1
45450,4.0,1
45452,5.0,2
45457,5.0,1
45458,5.0,2
45461,4.0,1
45462,5.0,2
45463,5.0,1
45465,3.5,2
45480,5.0,1
45483,3.0,1
45484,5.0,1
45490,5.0,1
45492,4.333333333333333,3
45494,4.25,4
45495,4.0,1
45496,1.0,1
45498,5.0,1
45501,5.0,1
45502,4.0,1
45510,4.0,1
45511,3.0,1
45512,5.0,2
45517,4.0,2
45521,3.6,5
45522,4.0,1
45525,5.0,1
45526,5.0,1
45528,4.0,1
45531,3.0,1
45532,5.0,2
45533,3.0,1
45534,4.0,1
45539,3.0,6
45540,5.0,1
45542,3.0,1
45545,5.0,2
45548,4.0,1
45549,3.5,2
45553,5.0,2
45556,4.0,1
45557,3.0,1
45561,4.0,2
45564,4.5,2
45567,5.0,1
45570,3.0,3
45571,5.0,2
45573,2.5,2
45574,3.0,1
45575,5.0,3
45580,3.0,2
45582,4.0,1
45583,5.0,1
45586,1.0,1
45587,5.0,1
45592,5.0,1
45593,4.0,1
45594,4.0,1
45597,4.0,4
45599,5.0,1
45601,5.0,1
45602,4.0,1
45603,4.0,1
45607,4.0,1
45610,3.8,5
45611,3.5,2
45612,3.3333333333333335,3
45614,4.5,4
45616,5.0,1
45620,5.0,2
45625,4.416666666666667,12
45626,4.0,4
45629,5.0,1
45630,3.6923076923076925,13
45633,3.0,3
45634,4.0,1
45636,3.0,1
45637,2.0,1
45639,4.0,1
45640,4.5,2
45643,3.8333333333333335,6
45644,4.5,2
45645,4.0,1
45648,5.0,1
45649,5.0,1
45650,4.0,1
45652,4.0,1
45653,5.0,1
45659,5.0,1
45660,4.0,1
45667,4.0,3
45668,4.0,1
45669,4.0,1
45671,5.0,1
45672,4.0,2
45683,2.0,1
45691,5.0,1
45693,3.6666666666666665,3
45707,4.2,5
45708,5.0,1
45709,4.0,1
45710,5.0,1
45711,3.0,1
45714,5.0,1
45718,5.0,2
45725,3.0,1
45728,3.0,1
45732,4.666666666666667,3
45734,1.0,1
45735,3.6666666666666665,3
45739,4.0,1
45740,5.0,1
45750,4.333333333333333,3
45751,4.0,1
45753,5.0,1
45757,4.0,1
45758,4.5,2
45760,4.5,2
45767,3.0,1
45768,3.0,1
45769,4.0,4
45770,4.5,4
45774,4.0,1
45778,5.0,1
45781,2.0,1
45783,5.0,1
45785,4.0,1
45786,5.0,1
45789,4.0,1
45790,4.0,1
45791,5.0,1
45792,3.0,1
45794,3.6,5
45798,4.0,2
45800,4.5,2
45804,5.0,1
45809,2.0,1
45817,4.5,2
45818,5.0,1
45820,5.0,1
45823,5.0,1
45828,4.0,2
45830,5.0,1
45832,3.0,1
45833,1.0,1
45834,3.0,1
45841,5.0,1
45843,5.0,1
45845,5.0,1
45853,4.0,1
45854,3.0,1
45855,4.0,1
45856,4.0,1
45857,2.0,1
45858,4.0,3
45859,4.0,1
45860,5.0,1
45861,5.0,1
45866,5.0,2
45868,5.0,1
45869,4.0,2
45871,5.0,1
45872,3.0,1
45873,4.0,1
45877,4.0,2
45878,3.0,1
45883,3.0,1
45886,4.0,1
45891,5.0,1
45894,5.0,1
45896,5.0,2
45899,5.0,1
45900,3.3333333333333335,3
45901,2.0,1
45902,5.0,1
45906,4.0,1
45907,4.0,1
45909,5.0,1
45912,3.0,1
45913,4.0,1
45914,5.0,1
45915,4.0,1
45921,4.0,2
45922,4.0,1
45924,5.0,1
45926,4.0,1
45929,1.0,1
45930,3.0,2
45932,5.0,1
45934,5.0,1
45937,4.0,1
45942,3.5,2
45944,3.5,2
45947,5.0,1
45948,3.0,1
45950,3.0,1
45954,4.0,5
45957,2.0,1
45958,5.0,2
45966,5.0,1
45968,5.0,1
45972,5.0,1
45973,5.0,1
45974,4.333333333333333,3
45975,4.0,2
45976,5.0,1
45977,5.0,1
45978,5.0,1
45979,5.0,2
45980,4.666666666666667,3
45981,5.0,1
45982,5.0,1
45984,5.0,1
45986,3.0,1
45990,1.0,1
45992,5.0,2
45993,3.0,1
45994,4.0,1
45995,3.0,1
46000,4.0,1
46002,3.0,1
46007,4.5,2
46008,5.0,1
46013,5.0,1
46014,5.0,1
46016,5.0,1
46020,5.0,1
46021,5.0,1
46024,1.0,1
46027,5.0,1
46028,5.0,3
46030,5.0,1
46031,3.5,2
46037,2.3333333333333335,3
46040,5.0,1
46043,4.333333333333333,3
46044,4.0,1
46048,5.0,1
46050,4.666666666666667,3
46053,5.0,3
46054,4.0,1
46057,4.0,1
46059,5.0,1
46060,3.0,1
46062,4.75,4
46063,5.0,1
46065,4.0,1
46070,4.4,5
46072,4.0,1
46073,4.0,1
46074,4.666666666666667,3
46075,4.0,1
46079,5.0,2
46080,1.0,1
46082,4.0,1
46084,5.0,1
46085,3.5,2
46093,5.0,2
46104,5.0,1
46106,4.0,1
46109,5.0,1
46116,4.0,1
46118,4.0,1
46119,4.0,1
46120,5.0,3
46123,1.0,1
46124,4.0,1
46125,5.0,1
46127,4.0,1
46132,4.5,2
46133,4.0,2
46140,5.0,3
46142,3.5,2
46145,5.0,1
46148,5.0,1
46153,5.0,1
46156,2.0,2
46158,5.0,2
46159,5.0,1
46161,5.0,1
46163,5.0,1
46164,4.0,2
46170,5.0,1
46171,4.0,1
46174,3.0,1
46176,5.0,2
46177,5.0,1
46178,5.0,1
46181,3.0,1
46182,4.0,1
46192,5.0,1
46194,4.0,1
46195,2.0,1
46196,5.0,1
46198,5.0,1
46200,4.0,2
46202,3.0,1
46204,4.0,1
46205,4.0,1
46208,4.0,1
46212,5.0,1
46214,3.5,2
46215,4.0,1
46220,5.0,2
46227,5.0,2
46228,5.0,1
46229,5.0,1
46230,5.0,2
46238,5.0,1
46239,5.0,1
46243,1.0,1
46246,3.0,1
46247,3.0,1
46248,4.0,1
46249,5.0,1
46250,4.4,5
46257,4.0,1
46262,5.0,1
46263,2.8,5
46268,4.0,1
46271,5.0,1
46281,4.0,1
46282,4.0,2
46283,5.0,3
46285,5.0,1
46286,4.0,2
46288,4.5,2
46291,5.0,1
46293,4.0,1
46295,5.0,1
46311,3.0,1
46313,4.0,1
46315,5.0,1
46316,5.0,2
46317,3.0,2
46318,4.0,2
46319,4.0,1
46323,4.5,2
46325,5.0,1
46328,4.0,2
46331,5.0,1
46332,5.0,1
46334,5.0,1
46339,4.5,2
46340,5.0,1
46341,4.0,2
46342,5.0,2
46345,4.666666666666667,3
46346,4.0,1
46348,4.0,2
46349,5.0,1
46352,5.0,1
46354,5.0,1
46357,4.0,1
46358,4.5,2
46361,4.5,2
46363,5.0,1
46374,5.0,1
46376,4.0,1
46379,5.0,1
46381,3.0,1
46382,5.0,1
46383,3.0,1
46384,5.0,2
46386,4.0,1
46390,5.0,2
46394,4.5,2
46395,4.0,3
46396,3.3333333333333335,3
46399,3.0,1
46400,5.0,1
46401,5.0,1
46402,4.5,2
46410,5.0,1
46414,3.0,1
46416,2.0,1
46417,3.0,1
46421,5.0,1
46422,3.0,1
46423,5.0,1
46425,5.0,1
46430,4.0,2
46431,4.5,2
46433,4.5,2
46435,5.0,1
46438,5.0,1
46439,5.0,1
46446,4.0,1
46447,5.0,1
46448,4.5,2
46453,1.0,1
46455,5.0,2
46460,4.0,1
46464,2.0,1
46466,5.0,1
46471,5.0,7
46472,4.0,1
46473,5.0,1
46475,4.0,1
46476,5.0,1
46486,4.25,4
46487,5.0,1
46492,5.0,1
46497,3.8,5
46505,3.0,2
46506,2.0,1
46509,3.0,1
46510,4.333333333333333,6
46512,5.0,1
46513,5.0,2
46516,5.0,2
46517,1.0,1
46519,5.0,1
46520,5.0,1
46521,4.0,1
46526,5.0,1
46528,5.0,1
46532,5.0,1
46533,4.0,1
46534,5.0,1
46536,5.0,1
46537,5.0,2
46538,3.0,1
46539,5.0,1
46540,5.0,2
46541,4.333333333333333,3
46544,4.0,1
46545,5.0,1
46547,5.0,1
46549,4.0,1
46553,4.5,2
46554,4.0,1
46555,3.0,1
46556,5.0,1
46559,3.0,1
46560,5.0,1
46561,5.0,1
46562,5.0,1
46566,4.0,1
46567,3.0,1
46568,5.0,2
46569,5.0,1
46571,5.0,1
46573,4.0,1
46574,4.0,1
46577,5.0,1
46580,5.0,1
46581,4.0,1
46582,4.0,1
46583,4.5,6
46595,5.0,1
46598,4.0,1
46601,3.5,2
46602,4.5,2
46603,5.0,1
46606,4.0,1
46610,5.0,1
46613,4.0,1
46619,4.0,1
46621,5.0,1
46623,5.0,1
46624,4.0,1
46625,5.0,1
46626,3.0,2
46628,5.0,2
46633,4.0,3
46636,4.5,2
46638,2.3333333333333335,3
46639,4.75,4
46640,4.0,1
46642,4.5,2
46643,5.0,1
46651,3.0,1
46655,4.0,1
46658,5.0,1
46659,4.5,2
46662,3.6666666666666665,3
46666,3.0,1
46671,5.0,2
46674,1.0,1
46676,4.0,2
46679,5.0,1
46681,4.0,1
46683,4.333333333333333,3
46684,3.0,2
46687,4.0,1
46689,4.0,1
46691,5.0,1
46692,4.0,1
46695,4.5,2
46697,5.0,1
46699,3.0,1
46701,4.0,2
46702,4.0,1
46703,4.0,1
46704,4.0,1
46711,5.0,1
46712,4.0,1
46713,5.0,1
46715,1.0,1
46717,4.0,1
46718,3.0,2
46720,4.0,1
46721,3.6666666666666665,3
46726,5.0,1
46728,4.0,4
46730,5.0,1
46732,3.0,1
46736,5.0,1
46737,5.0,1
46738,5.0,1
46745,1.0,1
46751,5.0,1
46752,5.0,2
46758,5.0,1
46763,5.0,1
46764,5.0,1
46765,4.0,1
46767,4.0,2
46768,3.0,2
46770,3.0,1
46772,1.0,1
46773,5.0,1
46776,4.0,1
46777,2.0,1
46780,5.0,1
46782,3.0,1
46783,4.0,1
46786,4.0,1
46787,4.0,1
46789,3.0,1
46790,4.0,1
46791,5.0,2
46792,3.0,2
46793,3.0,1
46794,4.0,1
46796,4.0,1
46797,4.5,2
46801,5.0,1
46802,4.0,1
46804,4.0,1
46805,3.5,2
46807,3.0,1
46809,5.0,1
46810,4.0,1
46812,4.0,1
46814,5.0,1
46818,2.0,1
46821,5.0,1
46823,4.0,2
46826,5.0,1
46828,3.0,1
46836,3.0,2
46837,1.0,1
46839,3.0,1
46841,4.0,1
46842,3.0,1
46844,3.0,1
46845,5.0,1
46846,5.0,1
46848,5.0,1
46849,5.0,1
46851,3.5,2
46853,4.5,2
46855,4.0,1
46859,3.0,4
46861,5.0,1
46863,4.5,2
46869,3.0,2
46870,2.6666666666666665,3
46872,4.666666666666667,3
46874,4.0,1
46875,4.0,1
46876,5.0,1
46879,5.0,1
46880,4.0,2
46881,3.0,1
46882,5.0,1
46888,5.0,1
46902,5.0,1
46903,2.0,1
46910,4.0,1
46913,4.5,20
46914,4.0,1
46916,3.0,1
46917,5.0,1
46918,4.0,1
46920,3.0,2
46921,5.0,1
46922,5.0,1
46927,4.0,1
46929,5.0,1
46930,5.0,1
46938,3.0,1
46939,3.0,1
46944,5.0,1
46950,5.0,1
46952,4.0,1
46954,3.0,1
46957,4.0,1
46959,3.0,1
46960,5.0,2
46961,4.0,1
46962,5.0,2
46963,3.0,1
46967,5.0,2
46968,4.0,1
46969,4.166666666666667,6
46970,1.0,1
46971,5.0,2
46975,4.0,1
46979,4.0,1
46984,3.6666666666666665,3
46987,4.0,1
46995,3.25,4
46996,4.0,1
46998,4.0,1
47000,5.0,2
47003,3.0,1
47004,4.333333333333333,3
47009,4.0,2
47014,5.0,1
47015,5.0,3
47016,4.5,2
47018,5.0,1
47025,4.333333333333333,3
47026,4.0,1
47027,4.0,1
47029,4.0,1
47030,5.0,1
47031,5.0,1
47032,5.0,1
47033,5.0,1
47034,5.0,1
47035,5.0,1
47036,5.0,1
47038,5.0,1
47039,5.0,1
47042,5.0,1
47043,4.0,1
47044,4.2,5
47047,5.0,2
47051,5.0,1
47052,5.0,1
47053,5.0,2
47054,5.0,1
47055,5.0,3
47057,2.5,2
47058,5.0,1
47061,3.0,1
47063,5.0,1
47067,3.888888888888889,9
47068,5.0,1
47071,4.0,1
47073,4.0,1
47076,4.0,1
47086,4.0,2
47087,5.0,1
47088,4.0,2
47092,4.25,8
47100,3.6666666666666665,3
47102,5.0,1
47103,5.0,1
47104,5.0,1
47106,5.0,2
47108,1.0,1
47116,4.0,1
47125,4.0,1
47126,5.0,1
47128,4.0,1
47129,4.0,1
47139,4.0,1
47140,4.0,2
47142,4.0,1
47145,4.0,1
47150,3.6666666666666665,3
47151,5.0,1
47155,3.0,1
47158,4.0,1
47161,5.0,1
47163,3.5,2
47164,5.0,3
47165,3.0,1
47166,5.0,1
47168,5.0,1
47174,1.0,1
47175,4.4,5
47177,5.0,1
47180,4.0,1
47182,5.0,1
47183,5.0,1
47185,5.0,1
47187,1.0,1
47191,5.0,1
47192,4.0,1
47194,5.0,1
47195,5.0,1
47196,5.0,1
47197,5.0,1
47198,5.0,1
47199,5.0,1
47201,3.0,1
47203,4.5,2
47204,5.0,2
47208,5.0,1
47209,5.0,1
47212,3.0,1
47215,2.0,1
47216,4.25,4
47217,3.5,2
47218,5.0,1
47219,5.0,1
47221,3.0,1
47223,4.75,4
47225,5.0,1
47227,2.5,2
47229,3.5,2
47232,4.5,2
47234,4.0,2
47235,3.5,2
47236,4.0,1
47237,5.0,1
47243,5.0,1
47244,4.333333333333333,3
47245,4.0,1
47248,4.0,2
47250,5.0,1
47251,5.0,1
47255,2.0,1
47257,5.0,1
47260,5.0,1
47270,1.0,1
47272,4.0,1
47275,3.0,1
47280,5.0,1
47282,5.0,1
47285,3.0,1
47286,4.0,1
47287,5.0,1
47288,4.666666666666667,3
47289,2.0,1
47291,4.5,2
47292,5.0,2
47293,4.0,2
47294,5.0,1
47295,4.0,2
47298,4.333333333333333,3
47300,4.0,1
47305,5.0,1
47306,5.0,1
47307,1.0,1
47317,4.0,1
47323,3.0,3
47325,5.0,1
47328,4.0,1
47331,5.0,1
47333,2.0,1
47337,4.0,1
47339,3.5,14
47346,4.0,1
47347,5.0,1
47353,3.0,1
47358,5.0,1
47360,5.0,1
47368,4.333333333333333,6
47370,5.0,5
47371,4.0,3
47372,3.0,1
47373,3.6666666666666665,3
47376,4.5,2
47380,4.0,1
47381,5.0,1
47383,3.0,1
47384,5.0,1
47387,5.0,2
47390,5.0,1
47392,4.0,1
47393,4.0,1
47394,5.0,1
47398,5.0,1
47401,4.0,2
47404,3.6666666666666665,3
47407,3.3333333333333335,3
47414,4.0,2
47415,2.0,1
47417,5.0,1
47420,4.714285714285714,7
47421,5.0,1
47423,3.4,5
47426,4.75,4
47427,4.2,5
47428,5.0,1
47429,4.333333333333333,3
47431,4.5,2
47432,4.0,3
47436,4.0,1
47440,5.0,1
47442,5.0,1
47443,4.0,1
47445,5.0,1
47449,4.0,1
47450,4.0,1
47452,5.0,1
47454,4.0,1
47455,5.0,1
47456,3.0,1
47458,5.0,1
47459,5.0,1
47460,3.5,2
47461,5.0,1
47463,5.0,1
47464,4.0,3
47467,5.0,1
47470,3.0,1
47472,5.0,1
47474,5.0,1
47478,4.0,1
47485,3.0,1
47487,4.333333333333333,3
47489,3.25,12
47492,3.0,1
47494,5.0,1
47499,4.0,1
47501,3.0,1
47504,5.0,1
47505,5.0,1
