UserId,ContinentId,RegionId,CountryId,CityId,City,CountryId_geo,Country,RegionId_geo,Region,ContinentId_geo,Continent
38611,2,8,51,1913,Southlake,51.0,United States,8.0,Northern America,2.0,America
38612,5,21,163,8400,Hertford,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
38613,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
38614,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
38618,4,15,109,3982,Canning Vale,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38620,4,15,109,3915,Brisbane,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38623,2,8,51,1215,Idaho Falls,51.0,United States,8.0,Northern America,2.0,America
38624,5,19,145,6687,NorrtÃ¤lje,145.0,Sweden,19.0,Northern Europe,5.0,Europe
38626,4,15,109,1434,Melbourne,51.0,United States,8.0,Northern America,2.0,America
38635,2,8,51,802,Calistoga,51.0,United States,8.0,Northern America,2.0,America
38637,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
38638,4,15,109,4503,Kings Beach,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38640,4,15,109,161,Newcastle,22.0,South Africa,4.0,Southern Africa,1.0,Africa
38643,3,13,93,2752,Jaipur,93.0,India,13.0,South Asia,3.0,Asia
38648,5,19,141,6424,Copenhagen,141.0,Denmark,19.0,Northern Europe,5.0,Europe
38650,5,21,163,8188,Crouch End,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
38651,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
38655,5,21,163,8729,Perth and Kinross,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
38660,3,13,93,2708,Chennai (Madras),93.0,India,13.0,South Asia,3.0,Asia
38663,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
38664,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
38666,3,12,82,2544,Beirut,82.0,Lebanon,12.0,Middle East,3.0,Asia
38667,1,4,22,110,Centurion,22.0,South Africa,4.0,Southern Africa,1.0,Africa
38669,1,4,22,106,Cape Town,22.0,South Africa,4.0,Southern Africa,1.0,Africa
38674,5,21,163,8920,Stevenage,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
38675,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
38677,4,15,109,4330,Greater Perth,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38678,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
38683,4,15,109,5309,Vermont South,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38687,2,8,48,339,Canada,48.0,Canada,8.0,Northern America,2.0,America
38689,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
38693,3,14,101,3061,Canggu,101.0,Indonesia,14.0,South East Asia,3.0,Asia
38697,2,8,51,649,Albany,51.0,United States,8.0,Northern America,2.0,America
38699,5,17,135,6216,Bern,135.0,Switzerland,17.0,Central Europe,5.0,Europe
38702,5,21,162,7833,Rotterdam,162.0,Netherlands,21.0,Western Europe,5.0,Europe
38705,3,13,93,2683,Bangalore District,93.0,India,13.0,South Asia,3.0,Asia
38710,5,21,163,8166,Colchester,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
38714,5,20,157,7112,Madrid,157.0,Spain,20.0,Southern Europe,5.0,Europe
38716,3,13,93,2738,Gurugram (Gurgaon),93.0,India,13.0,South Asia,3.0,Asia
38726,4,16,115,5506,Christchurch,115.0,New Zealand,16.0,Oceania,4.0,Australia & Oceania
38730,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
38732,3,12,77,2501,Mazandaran Province,77.0,Iran,12.0,Middle East,3.0,Asia
38733,5,21,163,8623,Midlands,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
38735,3,14,101,3156,Malang,101.0,Indonesia,14.0,South East Asia,3.0,Asia
38737,3,14,103,3354,Kuala Lumpur,103.0,Malaysia,14.0,South East Asia,3.0,Asia
38738,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
38742,4,15,109,5088,Secret Harbour,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38744,5,21,163,8687,Nottingham,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
38748,2,8,48,554,Vancouver,48.0,Canada,8.0,Northern America,2.0,America
38749,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
38752,4,15,109,3915,Brisbane,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38753,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
38756,3,11,69,2282,Hong Kong,69.0,China,11.0,East Asia,3.0,Asia
38759,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
38760,3,14,107,3586,Hua Hin,107.0,Thailand,14.0,South East Asia,3.0,Asia
38762,3,12,89,2623,Dubai,89.0,United Arab Emirates,12.0,Middle East,3.0,Asia
38763,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
38765,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
38767,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
38771,5,21,159,7531,Saint-Raphael,159.0,France,21.0,Western Europe,5.0,Europe
38772,5,21,163,1396,Manchester,51.0,United States,8.0,Northern America,2.0,America
38773,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
38777,4,15,109,4836,Noosa,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38781,4,15,109,4781,Mullumbimby,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38788,4,15,109,4940,Perth,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38789,4,15,109,4940,Perth,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38790,5,21,163,8130,Cheadle,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
38794,5,21,162,667,Amsterdam,51.0,United States,8.0,Northern America,2.0,America
38796,5,21,159,7413,Eurre,159.0,France,21.0,Western Europe,5.0,Europe
38797,5,21,158,7228,Evergem,158.0,Belgium,21.0,Western Europe,5.0,Europe
38799,3,12,89,2623,Dubai,89.0,United Arab Emirates,12.0,Middle East,3.0,Asia
38800,5,21,163,8368,Harrow,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
38803,1,4,20,86,Maputo,20.0,Mozambique,4.0,Southern Africa,1.0,Africa
38806,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
38807,3,14,101,3098,Jakarta,101.0,Indonesia,14.0,South East Asia,3.0,Asia
38809,4,15,109,4262,Fremantle,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38816,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
38818,3,11,69,2282,Hong Kong,69.0,China,11.0,East Asia,3.0,Asia
38819,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
38821,4,15,109,535,Sydney,48.0,Canada,8.0,Northern America,2.0,America
38825,4,15,109,3687,Adelaide,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38826,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
38827,5,21,163,9135,Yaxham,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
38828,3,12,89,2623,Dubai,89.0,United Arab Emirates,12.0,Middle East,3.0,Asia
38830,4,15,109,3976,Caloundra,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38832,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
38833,4,15,109,1434,Melbourne,51.0,United States,8.0,Northern America,2.0,America
38834,5,21,160,968,Dublin,51.0,United States,8.0,Northern America,2.0,America
38835,3,12,75,2475,Al Muharraq,75.0,Bahrain,12.0,Middle East,3.0,Asia
38836,5,21,163,743,Birmingham,51.0,United States,8.0,Northern America,2.0,America
38838,3,14,101,3098,Jakarta,101.0,Indonesia,14.0,South East Asia,3.0,Asia
38839,3,14,101,3221,Samarinda,101.0,Indonesia,14.0,South East Asia,3.0,Asia
38841,5,21,163,8479,Kinghorn,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
38844,4,16,115,5506,Christchurch,115.0,New Zealand,16.0,Oceania,4.0,Australia & Oceania
38846,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
38852,4,15,109,3687,Adelaide,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38853,3,11,71,2409,Tokyo,71.0,Japan,11.0,East Asia,3.0,Asia
38855,3,11,71,2409,Tokyo,71.0,Japan,11.0,East Asia,3.0,Asia
38856,4,15,109,4303,Gold Coast,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38857,5,21,163,8317,Glasgow,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
38861,4,15,109,4940,Perth,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38863,3,14,101,3071,Denpasar,101.0,Indonesia,14.0,South East Asia,3.0,Asia
38864,4,15,109,161,Newcastle,22.0,South Africa,4.0,Southern Africa,1.0,Africa
38870,3,14,103,3354,Kuala Lumpur,103.0,Malaysia,14.0,South East Asia,3.0,Asia
38873,4,15,109,535,Sydney,48.0,Canada,8.0,Northern America,2.0,America
38877,1,4,22,106,Cape Town,22.0,South Africa,4.0,Southern Africa,1.0,Africa
38878,3,14,105,1399,Manila,51.0,United States,8.0,Northern America,2.0,America
38880,3,14,101,3048,Bogor,101.0,Indonesia,14.0,South East Asia,3.0,Asia
38882,5,17,126,6046,Pecs,126.0,Hungary,17.0,Central Europe,5.0,Europe
38883,3,13,93,2819,Mumbai,93.0,India,13.0,South Asia,3.0,Asia
38885,3,12,89,2617,Abu Dhabi,89.0,United Arab Emirates,12.0,Middle East,3.0,Asia
38886,4,15,109,4686,Metung,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38888,3,14,101,3260,Surabaya,101.0,Indonesia,14.0,South East Asia,3.0,Asia
38889,5,21,162,7766,Krimpen aan den IJssel,162.0,Netherlands,21.0,Western Europe,5.0,Europe
38890,5,21,162,7865,Utrecht,162.0,Netherlands,21.0,Western Europe,5.0,Europe
38894,5,21,163,8582,Macclesfield,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
38895,4,15,109,4873,Numurkah,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38899,3,14,108,3667,Ho Chi Minh City,108.0,Vietnam,14.0,South East Asia,3.0,Asia
38901,3,13,93,2856,Pune,93.0,India,13.0,South Asia,3.0,Asia
38904,5,21,163,8307,Frome,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
38906,2,8,51,1558,Newton,51.0,United States,8.0,Northern America,2.0,America
38909,2,8,51,1230,Irvine,51.0,United States,8.0,Northern America,2.0,America
38911,2,8,51,1804,San Diego,51.0,United States,8.0,Northern America,2.0,America
38914,3,14,103,3336,Johor Bahru,103.0,Malaysia,14.0,South East Asia,3.0,Asia
38917,5,17,121,2043,Vienna,51.0,United States,8.0,Northern America,2.0,America
38918,2,8,51,1670,Perryville,51.0,United States,8.0,Northern America,2.0,America
38923,5,21,163,7934,Amersham,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
38925,4,15,109,4480,Kendall,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38927,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
38929,3,13,93,2745,Hyderabad,93.0,India,13.0,South Asia,3.0,Asia
38932,4,15,109,5304,Vaucluse,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38934,4,15,109,4727,Moonee Ponds,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38936,1,3,14,52,Cairo,14.0,Egypt,3.0,North Africa,1.0,Africa
38938,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
38939,5,21,163,1228,Ipswich,51.0,United States,8.0,Northern America,2.0,America
38942,2,8,51,1957,Sunnyvale,51.0,United States,8.0,Northern America,2.0,America
38946,3,13,93,2838,Noida,93.0,India,13.0,South Asia,3.0,Asia
38948,4,15,109,5368,Western Australia,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38949,3,11,69,2282,Hong Kong,69.0,China,11.0,East Asia,3.0,Asia
38950,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
38951,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
38952,3,14,101,3098,Jakarta,101.0,Indonesia,14.0,South East Asia,3.0,Asia
38953,3,11,69,2298,Shanghai,69.0,China,11.0,East Asia,3.0,Asia
38954,2,8,51,2064,Washington DC,51.0,United States,8.0,Northern America,2.0,America
38957,5,21,163,9022,Wales,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
38958,4,15,109,4821,Newhaven,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38959,4,15,109,4277,Geraldton,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38965,5,21,163,8258,Edinburgh,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
38972,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
38974,5,21,162,667,Amsterdam,51.0,United States,8.0,Northern America,2.0,America
38980,5,21,163,8817,Rugby,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
38982,2,8,51,279,San Jose,43.0,Costa Rica,7.0,Central America,2.0,America
38983,4,15,109,4328,Greater Melbourne,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
38989,5,20,155,7009,Lisbon,155.0,Portugal,20.0,Southern Europe,5.0,Europe
38992,5,20,155,7016,Paredes,155.0,Portugal,20.0,Southern Europe,5.0,Europe
38993,2,8,51,1806,San Francisco,51.0,United States,8.0,Northern America,2.0,America
38999,2,8,51,1080,Fremont,51.0,United States,8.0,Northern America,2.0,America
39000,3,14,101,3071,Denpasar,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39007,3,14,101,3013,Bali,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39008,1,4,22,107,Cape Town Central,22.0,South Africa,4.0,Southern Africa,1.0,Africa
39009,4,16,115,1546,New Plymouth,51.0,United States,8.0,Northern America,2.0,America
39010,3,14,107,3595,Khlong Luang,107.0,Thailand,14.0,South East Asia,3.0,Asia
39012,4,16,115,5488,Auckland Central,115.0,New Zealand,16.0,Oceania,4.0,Australia & Oceania
39013,3,14,105,3503,Philippines,105.0,Philippines,14.0,South East Asia,3.0,Asia
39015,4,16,110,5465,Suva,110.0,Fiji,16.0,Oceania,4.0,Australia & Oceania
39016,4,15,109,4940,Perth,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
39017,2,8,51,1552,New York City,51.0,United States,8.0,Northern America,2.0,America
39018,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39019,5,21,162,7896,Zaandam,162.0,Netherlands,21.0,Western Europe,5.0,Europe
39020,5,21,163,8252,East Sussex,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
39021,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39025,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39026,4,16,115,5671,Wellington,115.0,New Zealand,16.0,Oceania,4.0,Australia & Oceania
39028,3,12,89,2623,Dubai,89.0,United Arab Emirates,12.0,Middle East,3.0,Asia
39030,4,15,109,3750,Australia,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
39034,1,4,22,209,Western Cape,22.0,South Africa,4.0,Southern Africa,1.0,Africa
39037,5,17,124,5802,Tallinn,124.0,Estonia,17.0,Central Europe,5.0,Europe
39038,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
39039,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
39040,3,14,105,3503,Philippines,105.0,Philippines,14.0,South East Asia,3.0,Asia
39041,4,15,109,535,Sydney,48.0,Canada,8.0,Northern America,2.0,America
39044,3,14,105,1399,Manila,51.0,United States,8.0,Northern America,2.0,America
39045,3,13,93,2894,Tirunelveli,93.0,India,13.0,South Asia,3.0,Asia
39046,3,13,93,2856,Pune,93.0,India,13.0,South Asia,3.0,Asia
39051,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39052,4,15,109,1434,Melbourne,51.0,United States,8.0,Northern America,2.0,America
39053,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39058,4,15,109,4940,Perth,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
39059,3,11,69,2286,Macau,69.0,China,11.0,East Asia,3.0,Asia
39061,5,21,163,1172,Hereford,51.0,United States,8.0,Northern America,2.0,America
39064,3,11,69,2298,Shanghai,69.0,China,11.0,East Asia,3.0,Asia
39067,4,15,109,4940,Perth,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
39068,4,15,109,1434,Melbourne,51.0,United States,8.0,Northern America,2.0,America
39070,4,15,109,4940,Perth,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
39071,4,15,109,3981,Canberra,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
39074,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39075,5,21,163,8140,Chester,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
39079,4,15,109,4940,Perth,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
39081,3,12,76,2481,cyprus,76.0,Cyprus,12.0,Middle East,3.0,Asia
39082,5,21,163,8495,Kirkcaldy,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
39084,4,15,109,3915,Brisbane,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
39088,3,14,101,3013,Bali,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39089,4,15,109,1434,Melbourne,51.0,United States,8.0,Northern America,2.0,America
39091,4,15,109,5261,Toowoomba,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
39092,5,21,163,8574,Ludlow,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
39093,4,15,109,3945,Bunbury,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
39096,4,15,109,535,Sydney,48.0,Canada,8.0,Northern America,2.0,America
39097,4,15,109,4940,Perth,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
39098,3,14,101,3095,Indonesia,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39101,1,2,6,18,Mauritius,6.0,Mauritius,2.0,East Africa,1.0,Africa
39103,2,8,51,892,Colorado,51.0,United States,8.0,Northern America,2.0,America
39104,3,14,103,3385,Petaling Jaya,103.0,Malaysia,14.0,South East Asia,3.0,Asia
39105,1,4,22,114,Durban,22.0,South Africa,4.0,Southern Africa,1.0,Africa
39107,1,4,22,120,Edgemead,22.0,South Africa,4.0,Southern Africa,1.0,Africa
39108,5,21,163,8431,Hove,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
39110,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
39111,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39112,3,11,74,2468,Taipei,74.0,Taiwan,11.0,East Asia,3.0,Asia
39113,3,11,69,2282,Hong Kong,69.0,China,11.0,East Asia,3.0,Asia
39119,1,2,5,11,Nairobi,5.0,Kenya,2.0,East Africa,1.0,Africa
39123,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39129,5,17,125,5838,Cologne,125.0,Germany,17.0,Central Europe,5.0,Europe
39130,3,13,93,2835,New Delhi,93.0,India,13.0,South Asia,3.0,Asia
39133,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39136,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39137,3,14,101,3071,Denpasar,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39138,3,12,87,2584,Riyadh,87.0,Saudi Arabia,12.0,Middle East,3.0,Asia
39139,3,12,79,2523,Jerusalem,79.0,Israel,12.0,Middle East,3.0,Asia
39140,3,13,94,2933,Maldives,94.0,Maldives,13.0,South Asia,3.0,Asia
39143,3,12,81,2538,Kuwait City,81.0,Kuwait,12.0,Middle East,3.0,Asia
39144,4,15,109,3920,Brisbane Region,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
39149,3,14,101,3071,Denpasar,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39158,5,20,151,6839,Follonica,151.0,Italy,20.0,Southern Europe,5.0,Europe
39159,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39161,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39163,5,19,143,6559,Reykjavik,143.0,Iceland,19.0,Northern Europe,5.0,Europe
39164,3,13,93,2690,Bengaluru,93.0,India,13.0,South Asia,3.0,Asia
39165,5,17,135,583,Zurich,48.0,Canada,8.0,Northern America,2.0,America
39166,3,14,101,3071,Denpasar,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39169,5,21,163,8972,Telford,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
39171,2,8,51,1457,Middle Village,51.0,United States,8.0,Northern America,2.0,America
39172,5,19,141,6422,Brande,141.0,Denmark,19.0,Northern Europe,5.0,Europe
39173,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
39175,3,14,103,3354,Kuala Lumpur,103.0,Malaysia,14.0,South East Asia,3.0,Asia
39178,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39181,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39184,3,14,101,3260,Surabaya,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39185,5,21,159,7364,Bordeaux,159.0,France,21.0,Western Europe,5.0,Europe
39188,3,13,95,2938,Kathmandu,95.0,Nepal,13.0,South Asia,3.0,Asia
39192,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39195,3,11,69,2282,Hong Kong,69.0,China,11.0,East Asia,3.0,Asia
39197,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39198,2,8,51,1303,Laguna Beach,51.0,United States,8.0,Northern America,2.0,America
39202,4,15,109,1434,Melbourne,51.0,United States,8.0,Northern America,2.0,America
39207,5,19,141,6424,Copenhagen,141.0,Denmark,19.0,Northern Europe,5.0,Europe
39208,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
39212,3,14,101,3071,Denpasar,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39214,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
39215,5,19,144,6581,Halden,144.0,Norway,19.0,Northern Europe,5.0,Europe
39218,5,17,121,5703,Ischgl,121.0,Austria,17.0,Central Europe,5.0,Europe
39220,4,15,109,3687,Adelaide,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
39222,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39226,3,12,77,2510,Tehran,77.0,Iran,12.0,Middle East,3.0,Asia
39228,4,15,109,4940,Perth,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
39233,3,12,88,2604,Istanbul,88.0,Turkey,12.0,Middle East,3.0,Asia
39234,2,8,51,1473,Minneapolis,51.0,United States,8.0,Northern America,2.0,America
39237,3,14,101,3098,Jakarta,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39241,5,21,162,7632,Aalsmeer,162.0,Netherlands,21.0,Western Europe,5.0,Europe
39242,3,14,101,3047,Blitar,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39243,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39244,4,15,109,4940,Perth,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
39246,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39247,2,8,48,545,Toronto,48.0,Canada,8.0,Northern America,2.0,America
39248,2,8,51,1452,Miami Beach,51.0,United States,8.0,Northern America,2.0,America
39249,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39251,5,21,162,667,Amsterdam,51.0,United States,8.0,Northern America,2.0,America
39253,5,21,163,855,Chesterfield,51.0,United States,8.0,Northern America,2.0,America
39257,5,17,128,6073,Vilnius,128.0,Lithuania,17.0,Central Europe,5.0,Europe
39258,3,12,87,2584,Riyadh,87.0,Saudi Arabia,12.0,Middle East,3.0,Asia
39259,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39260,3,14,101,3260,Surabaya,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39264,2,8,51,1720,Portland,51.0,United States,8.0,Northern America,2.0,America
39269,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
39270,3,14,101,3013,Bali,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39279,3,14,101,3098,Jakarta,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39281,5,20,157,7112,Madrid,157.0,Spain,20.0,Southern Europe,5.0,Europe
39282,2,9,55,2220,Nunoa,55.0,Chile,9.0,South America,2.0,America
39283,3,13,93,2774,Karjat Town,93.0,India,13.0,South Asia,3.0,Asia
39290,3,13,93,2835,New Delhi,93.0,India,13.0,South Asia,3.0,Asia
39293,4,15,109,3915,Brisbane,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
39295,2,8,48,242,Kingston,37.0,Jamaica,6.0,Caribbean,2.0,America
39296,2,8,48,545,Toronto,48.0,Canada,8.0,Northern America,2.0,America
39300,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39303,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39306,5,19,145,6651,Gothenburg,145.0,Sweden,19.0,Northern Europe,5.0,Europe
39311,3,14,101,3260,Surabaya,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39315,3,14,101,3098,Jakarta,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39319,3,14,101,3098,Jakarta,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39320,5,19,142,6512,Helsinki,142.0,Finland,19.0,Northern Europe,5.0,Europe
39326,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
39329,3,14,101,3098,Jakarta,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39330,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
39332,3,14,101,3026,Banyuwangi,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39334,4,15,109,3915,Brisbane,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
39335,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
39336,3,14,103,3354,Kuala Lumpur,103.0,Malaysia,14.0,South East Asia,3.0,Asia
39339,3,14,101,3128,Kerobokan,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39340,3,14,101,3098,Jakarta,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39347,3,14,101,3284,Tulungagung,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39349,3,12,89,2623,Dubai,89.0,United Arab Emirates,12.0,Middle East,3.0,Asia
39351,3,14,101,3098,Jakarta,101.0,Indonesia,14.0,South East Asia,3.0,Asia
39352,4,15,109,1434,Melbourne,51.0,United States,8.0,Northern America,2.0,America
39353,2,8,51,1133,Greenwich,51.0,United States,8.0,Northern America,2.0,America
39354,2,8,51,1376,Los Angeles,51.0,United States,8.0,Northern America,2.0,America
39361,3,13,93,2899,Udhampur,93.0,India,13.0,South Asia,3.0,Asia
39369,4,15,109,535,Sydney,48.0,Canada,8.0,Northern America,2.0,America
39370,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
39371,2,8,51,1585,Northern California,51.0,United States,8.0,Northern America,2.0,America
39372,4,15,109,1434,Melbourne,51.0,United States,8.0,Northern America,2.0,America
